"A-1 NUMBER OF VILLAGES, TOWNS, HOUSEHOLDS, POPULATION AND AREA",,,,,,,,,,,,,,
"State  Code","District Code","Sub District Code","India/ State/ Union Territory/ District/ Sub-district",Name,"Total/
Rural/
Urban","Number of villages",,"Number of towns","Number of households",Population,,,"Area
 (In sq. km)","Population per sq. km."
,,,,,,Inhabited,Uninhabited,,,Persons,Males,Females,,
20,357,02609,SUB-DISTRICT,Musabani,Rural,43,0,0,12075,57486,28662,28824,221.42791542605775,259.61496268159789
20,357,02609,SUB-DISTRICT,Musabani,Urban,0,0,2,10405,49598,25594,24004,17.93,2766.201896263246
20,357,02610,SUB-DISTRICT,Dumaria,Total,90,0,0,12457,62128,31043,31085,328.33967628150759,189.21867958087864
20,357,02610,SUB-DISTRICT,Dumaria,Rural,90,0,0,12457,62128,31043,31085,328.33967628150759,189.21867958087864
20,357,02610,SUB-DISTRICT,Dumaria,Urban,0,0,0,0,0,0,0,0,0
20,357,02611,SUB-DISTRICT,Dhalbhumgarh,Total,103,6,0,13390,61932,31309,30623,178.76572234148966,346.44225519752354
20,357,02611,SUB-DISTRICT,Dhalbhumgarh,Rural,103,6,0,13390,61932,31309,30623,178.76572234148966,346.44225519752354
20,357,02611,SUB-DISTRICT,Dhalbhumgarh,Urban,0,0,0,0,0,0,0,0,0
20,357,02612,SUB-DISTRICT,Gurbandha,Total,82,11,0,9176,43001,21703,21298,224.76203122532189,191.31790082859629
20,357,02612,SUB-DISTRICT,Gurbandha,Rural,82,11,0,9176,43001,21703,21298,224.76203122532189,191.31790082859629
20,357,02612,SUB-DISTRICT,Gurbandha,Urban,0,0,0,0,0,0,0,0,0
20,357,02613,SUB-DISTRICT,Chakulia,Total,257,12,1,28544,125116,63312,61804,429.33361021579287,291.41906671856844
20,357,02613,SUB-DISTRICT,Chakulia,Rural,257,12,0,24938,108810,54960,53850,414.21361021579287,262.69054738040415
20,357,02613,SUB-DISTRICT,Chakulia,Urban,0,0,1,3606,16306,8352,7954,15.12,1078.4391534391534
20,357,02614,SUB-DISTRICT,Baharagora,Total,359,92,0,35194,153051,78103,74948,351.77018560874166,435.0880383314572
20,357,02614,SUB-DISTRICT,Baharagora,Rural,359,92,0,35194,153051,78103,74948,351.77018560874166,435.0880383314572
20,357,02614,SUB-DISTRICT,Baharagora,Urban,0,0,0,0,0,0,0,0,0
20,358,00000,DISTRICT,Palamu,Total,1711,159,9,358754,1939869,1006302,933567,4393,441.58183473708175
20,358,00000,DISTRICT,Palamu,Rural,1711,159,0,318828,1713866,887551,826315,4308.5600000000004,397.78162541545197
20,358,00000,DISTRICT,Palamu,Urban,0,0,9,39926,226003,118751,107252,84.44,2676.4921837991474
20,358,02615,SUB-DISTRICT,Hussainabad,Total,153,22,1,27133,162290,84024,78266,255.40372486283465,635.42534505774472
20,358,02615,SUB-DISTRICT,Hussainabad,Rural,153,22,0,22312,133049,68748,64301,242.40372486283465,548.87357888285931
20,358,02615,SUB-DISTRICT,Hussainabad,Urban,0,0,1,4821,29241,15276,13965,13,2249.3076923076924
20,358,02616,SUB-DISTRICT,Haidernagar,Total,51,5,0,11898,74031,38629,35402,140.8148933210413,525.73274214125968
20,358,02616,SUB-DISTRICT,Haidernagar,Rural,51,5,0,11898,74031,38629,35402,140.8148933210413,525.73274214125968
20,358,02616,SUB-DISTRICT,Haidernagar,Urban,0,0,0,0,0,0,0,0,0
20,358,02617,SUB-DISTRICT,"Mohammad Ganj",Total,42,1,0,7934,47315,24627,22688,100.8854035268071,468.99747977344947
20,358,02617,SUB-DISTRICT,"Mohammad Ganj",Rural,42,1,0,7934,47315,24627,22688,100.8854035268071,468.99747977344947
20,358,02617,SUB-DISTRICT,"Mohammad Ganj",Urban,0,0,0,0,0,0,0,0,0
20,358,02618,SUB-DISTRICT,Hariharganj,Total,80,14,1,12988,74203,38558,35645,138.69153523859825,535.02183729053638
20,358,02618,SUB-DISTRICT,Hariharganj,Rural,80,14,0,10981,62392,32436,29956,136.39153523859824,457.4477432991261
20,358,02618,SUB-DISTRICT,Hariharganj,Urban,0,0,1,2007,11811,6122,5689,2.2999999999999998,5135.217391304348
20,358,02619,SUB-DISTRICT,Pipra,Total,63,20,0,6602,36389,18793,17596,80.47009240243986,452.20527171777775
20,358,02619,SUB-DISTRICT,Pipra,Rural,63,20,0,6602,36389,18793,17596,80.47009240243986,452.20527171777775
20,358,02619,SUB-DISTRICT,Pipra,Urban,0,0,0,0,0,0,0,0,0
20,358,02620,SUB-DISTRICT,Chhatarpur,Total,130,12,0,26535,147459,76944,70515,408.87590392409754,360.64487680686079
20,358,02620,SUB-DISTRICT,Chhatarpur,Rural,130,12,0,26535,147459,76944,70515,408.87590392409754,360.64487680686079
20,358,02620,SUB-DISTRICT,Chhatarpur,Urban,0,0,0,0,0,0,0,0,0
20,358,02621,SUB-DISTRICT,"Nawadiha Bazar/Nawadiha",Total,91,7,0,13876,73799,38292,35507,254.09863648045499,290.43445892586107
20,358,02621,SUB-DISTRICT,"Nawadiha Bazar/Nawadiha",Rural,91,7,0,13876,73799,38292,35507,254.09863648045499,290.43445892586107
20,358,02621,SUB-DISTRICT,"Nawadiha Bazar/Nawadiha",Urban,0,0,0,0,0,0,0,0,0
20,358,02622,SUB-DISTRICT,Pandu,Total,51,4,0,12134,67886,35430,32456,159.75939055415532,424.92650832307709
20,358,02622,SUB-DISTRICT,Pandu,Rural,51,4,0,12134,67886,35430,32456,159.75939055415532,424.92650832307709
20,358,02622,SUB-DISTRICT,Pandu,Urban,0,0,0,0,0,0,0,0,0
20,358,02623,SUB-DISTRICT,"Untari Road",Total,26,1,0,7223,38888,20400,18488,77.735621506025382,500.25971680159199
20,358,02623,SUB-DISTRICT,"Untari Road",Rural,26,1,0,7223,38888,20400,18488,77.735621506025382,500.25971680159199
20,358,02623,SUB-DISTRICT,"Untari Road",Urban,0,0,0,0,0,0,0,0,0
20,358,02624,SUB-DISTRICT,Bishrampur,Total,57,8,1,18461,104983,54595,50388,181.91481952169536,577.09976722088663
20,358,02624,SUB-DISTRICT,Bishrampur,Rural,57,8,0,10733,62058,32160,29898,141.91481952169536,437.29048318673176
20,358,02624,SUB-DISTRICT,Bishrampur,Urban,0,0,1,7728,42925,22435,20490,40,1073.125
20,358,02625,SUB-DISTRICT,"Nawa Bazar",Total,46,1,0,9113,50345,26261,24084,163.33284683924239,308.23561196818679
20,358,02625,SUB-DISTRICT,"Nawa Bazar",Rural,46,1,0,9113,50345,26261,24084,163.33284683924239,308.23561196818679
20,358,02625,SUB-DISTRICT,"Nawa Bazar",Urban,0,0,0,0,0,0,0,0,0
20,358,02626,SUB-DISTRICT,Patan,Total,140,12,0,25292,134536,70055,64481,306.82006399087061,438.48501382231348
20,358,02626,SUB-DISTRICT,Patan,Rural,140,12,0,25292,134536,70055,64481,306.82006399087061,438.48501382231348
20,358,02626,SUB-DISTRICT,Patan,Urban,0,0,0,0,0,0,0,0,0
20,358,02627,SUB-DISTRICT,Padwa,Total,34,0,0,9001,46957,24330,22627,102.77053119024436,456.91113450679006
20,358,02627,SUB-DISTRICT,Padwa,Rural,34,0,0,9001,46957,24330,22627,102.77053119024436,456.91113450679006
20,358,02627,SUB-DISTRICT,Padwa,Urban,0,0,0,0,0,0,0,0,0
20,358,02628,SUB-DISTRICT,Manatu,Total,77,7,0,8874,46856,24394,22462,268.70319694994146,174.37827510749386
20,358,02628,SUB-DISTRICT,Manatu,Rural,77,7,0,8874,46856,24394,22462,268.70319694994146,174.37827510749386
20,358,02628,SUB-DISTRICT,Manatu,Urban,0,0,0,0,0,0,0,0,0
20,358,02629,SUB-DISTRICT,Tarhasi,Total,96,10,0,16854,81297,41897,39400,212.59475435192152,382.40360279738576
20,358,02629,SUB-DISTRICT,Tarhasi,Rural,96,10,0,16854,81297,41897,39400,212.59475435192152,382.40360279738576
20,358,02629,SUB-DISTRICT,Tarhasi,Urban,0,0,0,0,0,0,0,0,0
20,358,02630,SUB-DISTRICT,Panki,Total,183,17,0,30725,157850,80749,77101,436.45884330724817,361.66067527443914
20,358,02630,SUB-DISTRICT,Panki,Rural,183,17,0,30725,157850,80749,77101,436.45884330724817,361.66067527443914
20,358,02630,SUB-DISTRICT,Panki,Urban,0,0,0,0,0,0,0,0,0
20,358,02631,SUB-DISTRICT,Satbarwa,Total,56,2,0,12673,66417,33882,32535,120.25457237640968,552.30332358679618
20,358,02631,SUB-DISTRICT,Satbarwa,Rural,56,2,0,12673,66417,33882,32535,120.25457237640968,552.30332358679618
20,358,02631,SUB-DISTRICT,Satbarwa,Urban,0,0,0,0,0,0,0,0,0
20,358,02632,SUB-DISTRICT,Nilambar-Pitambarpur(Lesliganj),Total,115,3,0,20931,100222,51940,48282,178.45529952395887,561.60842668919724
20,358,02632,SUB-DISTRICT,Nilambar-Pitambarpur(Lesliganj),Rural,115,3,0,20931,100222,51940,48282,178.45529952395887,561.60842668919724
20,358,02632,SUB-DISTRICT,Nilambar-Pitambarpur(Lesliganj),Urban,0,0,0,0,0,0,0,0,0
20,358,02633,SUB-DISTRICT,Medininagar(Daltonganj),Total,51,2,4,37550,201596,105868,95728,154.41474289298154,1305.5489147154676
20,358,02633,SUB-DISTRICT,Medininagar(Daltonganj),Rural,51,2,0,16081,81271,42227,39044,130.45474289298153,622.9823323991418
20,358,02633,SUB-DISTRICT,Medininagar(Daltonganj),Urban,0,0,4,21469,120325,63641,56684,23.96,5021.9115191986639
20,358,02634,SUB-DISTRICT,Chainpur,Total,169,11,2,42957,226550,116634,109916,650.54512723903224,348.24640215429343
20,358,02634,SUB-DISTRICT,Chainpur,Rural,169,11,0,39056,204849,105357,99492,645.36512723903229,317.41566340340449
20,358,02634,SUB-DISTRICT,Chainpur,Urban,0,0,2,3901,21701,11277,10424,5.18,4189.3822393822393
20,359,00000,DISTRICT,Latehar,Total,749,20,4,133381,726978,369666,357312,4290.9999999999991,169.41924959216971
20,359,00000,DISTRICT,Latehar,Rural,749,20,0,123316,675120,342566,332554,4251.9199999999992,158.78003349075243
20,359,00000,DISTRICT,Latehar,Urban,0,0,4,10065,51858,27100,24758,39.08,1326.9703172978507
20,359,02635,SUB-DISTRICT,Manika,Total,82,2,0,16185,88095,44923,43172,403.1732087773928,218.50410216280167
20,359,02635,SUB-DISTRICT,Manika,Rural,82,2,0,16185,88095,44923,43172,403.1732087773928,218.50410216280167
20,359,02635,SUB-DISTRICT,Manika,Urban,0,0,0,0,0,0,0,0,0
20,359,02636,SUB-DISTRICT,Barwadih,Total,81,1,1,19127,98992,50556,48436,682.24325931123872,145.09780587636402
20,359,02636,SUB-DISTRICT,Barwadih,Rural,81,1,0,17504,91104,46396,44708,669.02325931123869,136.17463777536199
20,359,02636,SUB-DISTRICT,Barwadih,Urban,0,0,1,1623,7888,4160,3728,13.22,596.67170953101356
20,359,02637,SUB-DISTRICT,Mahuadanr,Total,101,5,0,13543,74732,37915,36817,661.70925739124493,112.93781848334282
20,359,02637,SUB-DISTRICT,Mahuadanr,Rural,101,5,0,13543,74732,37915,36817,661.70925739124493,112.93781848334282
20,359,02637,SUB-DISTRICT,Mahuadanr,Urban,0,0,0,0,0,0,0,0,0
20,359,02638,SUB-DISTRICT,Garu,Total,69,5,0,5905,30274,15227,15047,507.64151182453008,59.636572846832955
20,359,02638,SUB-DISTRICT,Garu,Rural,69,5,0,5905,30274,15227,15047,507.64151182453008,59.636572846832955
20,359,02638,SUB-DISTRICT,Garu,Urban,0,0,0,0,0,0,0,0,0
20,359,02639,SUB-DISTRICT,Latehar,Total,161,5,1,27057,144495,73433,71062,485.33012684628835,297.72518128833127
20,359,02639,SUB-DISTRICT,Latehar,Rural,161,5,0,21742,117514,59281,58233,471.91012684628834,249.01775426039316
20,359,02639,SUB-DISTRICT,Latehar,Urban,0,0,1,5315,26981,14152,12829,13.42,2010.5067064083457
20,359,02640,SUB-DISTRICT,Balumath,Total,66,1,0,15972,89012,45313,43699,259.5188368931187,342.98859021420117
20,359,02640,SUB-DISTRICT,Balumath,Rural,66,1,0,15972,89012,45313,43699,259.5188368931187,342.98859021420117
20,359,02640,SUB-DISTRICT,Balumath,Urban,0,0,0,0,0,0,0,0,0
20,359,02641,SUB-DISTRICT,Bariyatu,Total,56,0,0,10381,60095,30359,29736,297.18890253351458,202.21145368381636
20,359,02641,SUB-DISTRICT,Bariyatu,Rural,56,0,0,10381,60095,30359,29736,297.18890253351458,202.21145368381636
20,359,02641,SUB-DISTRICT,Bariyatu,Urban,0,0,0,0,0,0,0,0,0
20,359,02642,SUB-DISTRICT,Herhanj,Total,50,1,0,5979,34630,17772,16858,399.90073291132455,86.596490453742135
20,359,02642,SUB-DISTRICT,Herhanj,Rural,50,1,0,5979,34630,17772,16858,399.90073291132455,86.596490453742135
20,359,02642,SUB-DISTRICT,Herhanj,Urban,0,0,0,0,0,0,0,0,0
20,359,02643,SUB-DISTRICT,Chandwa,Total,83,0,2,19232,106653,54168,52485,594.29416351134694,179.46163120608142
20,359,02643,SUB-DISTRICT,Chandwa,Rural,83,0,0,16105,89664,45380,44284,581.85416351134688,154.10046988217769
20,359,02643,SUB-DISTRICT,Chandwa,Urban,0,0,2,3127,16989,8788,8201,12.44,1365.6752411575562
20,360,00000,DISTRICT,Hazaribagh,Total,1193,115,17,304749,1734495,890881,843614,3554.9999999999995,487.90295358649797
20,360,00000,DISTRICT,Hazaribagh,Rural,1193,115,0,255451,1459188,746934,712254,3460.7999999999997,421.63314840499311
20,360,00000,DISTRICT,Hazaribagh,Urban,0,0,17,49298,275307,143947,131360,94.2,2922.5796178343949
20,360,02644,SUB-DISTRICT,Chauparan,Total,233,35,1,27833,161814,80985,80829,387.8799660664572,417.17545157327277
20,360,02644,SUB-DISTRICT,Chauparan,Rural,233,35,0,26902,156453,78294,78159,382.9399660664572,408.5575125706477
20,360,02644,SUB-DISTRICT,Chauparan,Urban,0,0,1,931,5361,2691,2670,4.9400000000000004,1085.2226720647773
20,360,02645,SUB-DISTRICT,Barhi,Total,100,22,2,21487,131669,67918,63751,292.30745701552104,450.44694153323837
20,360,02645,SUB-DISTRICT,Barhi,Rural,100,22,0,18076,111544,57496,54048,280.18745701552103,398.10490158316043
20,360,02645,SUB-DISTRICT,Barhi,Urban,0,0,2,3411,20125,10422,9703,12.12,1660.4785478547856
20,360,02646,SUB-DISTRICT,Padma,Total,40,3,0,10440,56014,28941,27073,107.22810748808145,522.38168995219871
20,360,02646,SUB-DISTRICT,Padma,Rural,40,3,0,10440,56014,28941,27073,107.22810748808145,522.38168995219871
20,360,02646,SUB-DISTRICT,Padma,Urban,0,0,0,0,0,0,0,0,0
20,360,02647,SUB-DISTRICT,Ichak,Total,88,10,0,20908,112815,58244,54571,238.27713189872514,473.46129736004093
20,360,02647,SUB-DISTRICT,Ichak,Rural,88,10,0,20908,112815,58244,54571,238.27713189872514,473.46129736004093
20,360,02647,SUB-DISTRICT,Ichak,Urban,0,0,0,0,0,0,0,0,0
20,360,02648,SUB-DISTRICT,"Tati Jhariya",Total,53,8,0,8903,48549,24061,24488,157.83481294731936,307.59373736011099
20,360,02648,SUB-DISTRICT,"Tati Jhariya",Rural,53,8,0,8903,48549,24061,24488,157.83481294731936,307.59373736011099
20,360,02648,SUB-DISTRICT,"Tati Jhariya",Urban,0,0,0,0,0,0,0,0,0
20,360,02649,SUB-DISTRICT,Daru,Total,52,1,0,9105,52305,27022,25283,134.17530737337651,389.82582580897832
20,360,02649,SUB-DISTRICT,Daru,Rural,52,1,0,9105,52305,27022,25283,134.17530737337651,389.82582580897832
20,360,02649,SUB-DISTRICT,Daru,Urban,0,0,0,0,0,0,0,0,0
20,360,02650,SUB-DISTRICT,Barkatha,Total,81,2,0,20203,122269,62849,59420,228.74536699604508,534.52011555763659
20,360,02650,SUB-DISTRICT,Barkatha,Rural,81,2,0,20203,122269,62849,59420,228.74536699604508,534.52011555763659
20,360,02650,SUB-DISTRICT,Barkatha,Urban,0,0,0,0,0,0,0,0,0
20,360,02651,SUB-DISTRICT,Chalkusa,Total,36,4,0,7977,52068,26952,25116,138.89871315402723,374.86308416882792
20,360,02651,SUB-DISTRICT,Chalkusa,Rural,36,4,0,7977,52068,26952,25116,138.89871315402723,374.86308416882792
20,360,02651,SUB-DISTRICT,Chalkusa,Urban,0,0,0,0,0,0,0,0,0
20,360,02652,SUB-DISTRICT,Bishungarh,Total,89,8,2,26309,156477,79009,77468,354.4763122363878,441.43147115469588
20,360,02652,SUB-DISTRICT,Bishungarh,Rural,89,8,0,24537,146351,73703,72648,350.40631223638781,417.66085509689697
20,360,02652,SUB-DISTRICT,Bishungarh,Urban,0,0,2,1772,10126,5306,4820,4.07,2487.9606879606877
20,360,02653,SUB-DISTRICT,Hazaribag,Total,80,12,4,51178,290098,152251,137847,193.65963700667919,1497.9786417238545
20,360,02653,SUB-DISTRICT,Hazaribag,Rural,80,12,0,20483,118276,62156,56120,159.31963700667919,742.38180692717424
20,360,02653,SUB-DISTRICT,Hazaribag,Urban,0,0,4,30695,171822,90095,81727,34.340000000000003,5003.552708211997
20,360,02654,SUB-DISTRICT,Katkamsandi,Total,77,4,1,18363,108361,55413,52948,258.96327052441666,418.44157969028686
20,360,02654,SUB-DISTRICT,Katkamsandi,Rural,77,4,0,15912,93513,47712,45801,257.35327052441664,363.36433498375868
20,360,02654,SUB-DISTRICT,Katkamsandi,Urban,0,0,1,2451,14848,7701,7147,1.61,9222.3602484472049
20,360,02655,SUB-DISTRICT,Katamdag,Total,46,0,2,14462,82385,42581,39804,120.9395767865891,681.20794027067916
20,360,02655,SUB-DISTRICT,Katamdag,Rural,46,0,0,12149,69150,35642,33508,114.83957678658911,602.14432981152618
20,360,02655,SUB-DISTRICT,Katamdag,Urban,0,0,2,2313,13235,6939,6296,6.1,2169.6721311475412
20,360,02656,SUB-DISTRICT,Keredari,Total,72,4,0,17635,91357,46827,44530,312.08459488846142,292.73152695233438
20,360,02656,SUB-DISTRICT,Keredari,Rural,72,4,0,17635,91357,46827,44530,312.08459488846142,292.73152695233438
20,360,02656,SUB-DISTRICT,Keredari,Urban,0,0,0,0,0,0,0,0,0
20,360,02657,SUB-DISTRICT,Barkagaon,Total,82,1,1,25760,136839,70358,66481,363.70224511010485,376.23908524010966
20,360,02657,SUB-DISTRICT,Barkagaon,Rural,82,1,0,24768,131891,67718,64173,358.77224511010485,367.61762315120978
20,360,02657,SUB-DISTRICT,Barkagaon,Urban,0,0,1,992,4948,2640,2308,4.93,1003.6511156186613
20,360,02658,SUB-DISTRICT,Churchu,Total,40,0,1,9599,53705,27458,26247,149.39045081428554,359.49419596278796
20,360,02658,SUB-DISTRICT,Churchu,Rural,40,0,0,8353,46863,23847,23016,145.60045081428555,321.86026717578028
20,360,02658,SUB-DISTRICT,Churchu,Urban,0,0,1,1246,6842,3611,3231,3.79,1805.2770448548813
20,360,02659,SUB-DISTRICT,Dadi,Total,24,1,3,14587,77770,40012,37758,116.43704969352277,667.91455301126746
20,360,02659,SUB-DISTRICT,Dadi,Rural,24,1,0,9100,49770,25470,24300,94.137049693522769,528.69725747762084
20,360,02659,SUB-DISTRICT,Dadi,Urban,0,0,3,5487,28000,14542,13458,22.3,1255.6053811659192
20,361,00000,DISTRICT,Ramgarh,Total,305,10,23,179375,949443,494230,455213,1341.001708025763,708.01028389276257
20,361,00000,DISTRICT,Ramgarh,Rural,305,10,0,98829,530488,272167,258321,1164.9317080257631,455.38120075642064
20,361,00000,DISTRICT,Ramgarh,Urban,0,0,23,80546,418955,222063,196892,176.07,2379.4797523712159
20,361,02660,SUB-DISTRICT,Patratu,Total,67,2,7,47121,247841,129469,118372,308.1749229695281,804.2218283429446
20,361,02660,SUB-DISTRICT,Patratu,Rural,67,2,0,17285,92822,47629,45193,296.72492296952811,312.8217174043458
20,361,02660,SUB-DISTRICT,Patratu,Urban,0,0,7,29836,155019,81840,73179,11.45,13538.77729257642
20,361,02661,SUB-DISTRICT,Mandu,Total,70,4,11,48900,253032,131486,121546,410.46294006841811,616.45516634905778
20,361,02661,SUB-DISTRICT,Mandu,Rural,70,4,0,25103,133757,68697,65060,309.45294006841812,432.23696621020036
20,361,02661,SUB-DISTRICT,Mandu,Urban,0,0,11,23797,119275,62789,56486,101.01,1180.8236808236807
20,361,02662,SUB-DISTRICT,Ramgarh,Total,20,0,3,30523,161821,85780,76041,133.9290570193254,1208.2590858281778
20,361,02662,SUB-DISTRICT,Ramgarh,Rural,20,0,0,9067,47871,24514,23357,81.229057019325396,589.33344491012497
20,361,02662,SUB-DISTRICT,Ramgarh,Urban,0,0,3,21456,113950,61266,52684,52.7,2162.2390891840605
20,361,02663,SUB-DISTRICT,Dulmi,Total,40,0,0,11713,66238,33993,32245,109.74297432239551,603.57394547563899
20,361,02663,SUB-DISTRICT,Dulmi,Rural,40,0,0,11713,66238,33993,32245,109.74297432239551,603.57394547563899
20,361,02663,SUB-DISTRICT,Dulmi,Urban,0,0,0,0,0,0,0,0,0
20,361,02664,SUB-DISTRICT,Chitarpur,Total,20,1,2,12633,70701,36737,33964,57.698366913735065,1225.3553052152272
20,361,02664,SUB-DISTRICT,Chitarpur,Rural,20,1,0,7176,39990,20569,19421,46.788366913735061,854.69963236226249
20,361,02664,SUB-DISTRICT,Chitarpur,Urban,0,0,2,5457,30711,16168,14543,10.91,2814.9404216315306
20,361,02665,SUB-DISTRICT,Gola,Total,88,3,0,28485,149810,76765,73045,320.99344673236095,466.7073472216681
20,361,02665,SUB-DISTRICT,Gola,Rural,88,3,0,28485,149810,76765,73045,320.99344673236095,466.7073472216681
20,361,02665,SUB-DISTRICT,Gola,Urban,0,0,0,0,0,0,0,0,0
20,362,00000,DISTRICT,Dumka,Total,2688,237,5,275019,1321442,668514,652928,3761.0000000000005,351.35389524062742
20,362,00000,DISTRICT,Dumka,Rural,2688,237,0,257610,1231264,620928,610336,3733.7500000000005,329.76605289588213
20,362,00000,DISTRICT,Dumka,Urban,0,0,5,17409,90178,47586,42592,27.25,3309.2844036697247
20,362,02666,SUB-DISTRICT,Saraiyahat,Total,285,67,0,31370,156291,80535,75756,313.04878742601795,499.25444939452404
20,362,02666,SUB-DISTRICT,Saraiyahat,Rural,285,67,0,31370,156291,80535,75756,313.04878742601795,499.25444939452404
20,362,02666,SUB-DISTRICT,Saraiyahat,Urban,0,0,0,0,0,0,0,0,0
20,362,02667,SUB-DISTRICT,Jarmundi,Total,470,42,1,37342,185286,94202,91084,400.88276932509575,462.19497114315328
20,362,02667,SUB-DISTRICT,Jarmundi,Rural,470,42,0,33712,168163,85341,82822,383.65276932509573,438.32082926398419
20,362,02667,SUB-DISTRICT,Jarmundi,Urban,0,0,1,3630,17123,8861,8262,17.23,993.78990133488105
20,362,02668,SUB-DISTRICT,Ramgarh,Total,322,25,0,34085,159911,79944,79967,475.41077548946231,336.36385257646418
20,362,02668,SUB-DISTRICT,Ramgarh,Rural,322,25,0,34085,159911,79944,79967,475.41077548946231,336.36385257646418
20,362,02668,SUB-DISTRICT,Ramgarh,Urban,0,0,0,0,0,0,0,0,0
20,362,02669,SUB-DISTRICT,Gopikandar,Total,128,1,0,9272,42063,20999,21064,231.71717930518312,181.52732622642935
20,362,02669,SUB-DISTRICT,Gopikandar,Rural,128,1,0,9272,42063,20999,21064,231.71717930518312,181.52732622642935
20,362,02669,SUB-DISTRICT,Gopikandar,Urban,0,0,0,0,0,0,0,0,0
20,362,02670,SUB-DISTRICT,Kathikund,Total,193,4,0,14973,71458,35598,35860,329.70982183544567,216.72997062145106
20,362,02670,SUB-DISTRICT,Kathikund,Rural,193,4,0,14973,71458,35598,35860,329.70982183544567,216.72997062145106
20,362,02670,SUB-DISTRICT,Kathikund,Urban,0,0,0,0,0,0,0,0,0
20,362,02671,SUB-DISTRICT,Shikaripara,Total,242,19,0,27609,131464,65723,65741,455.45700547667514,288.64195394779705
20,362,02671,SUB-DISTRICT,Shikaripara,Rural,242,19,0,27609,131464,65723,65741,455.45700547667514,288.64195394779705
20,362,02671,SUB-DISTRICT,Shikaripara,Urban,0,0,0,0,0,0,0,0,0
20,362,02672,SUB-DISTRICT,Ranishwar,Total,191,26,0,22598,101667,51115,50552,339.42183378857214,299.52993555308223
20,362,02672,SUB-DISTRICT,Ranishwar,Rural,191,26,0,22598,101667,51115,50552,339.42183378857214,299.52993555308223
20,362,02672,SUB-DISTRICT,Ranishwar,Urban,0,0,0,0,0,0,0,0,0
20,362,02673,SUB-DISTRICT,Dumka,Total,256,17,4,42746,210785,107949,102836,378.76846617193388,556.50092028600568
20,362,02673,SUB-DISTRICT,Dumka,Rural,256,17,0,28967,137730,69224,68506,368.7484661719339,373.50663835922654
20,362,02673,SUB-DISTRICT,Dumka,Urban,0,0,4,13779,73055,38725,34330,10.02,7290.9181636726553
20,362,02674,SUB-DISTRICT,Jama,Total,311,9,0,28187,137963,69621,68342,371.77789500139471,371.08984115228918
20,362,02674,SUB-DISTRICT,Jama,Rural,311,9,0,28187,137963,69621,68342,371.77789500139471,371.08984115228918
20,362,02674,SUB-DISTRICT,Jama,Urban,0,0,0,0,0,0,0,0,0
20,362,02675,SUB-DISTRICT,Masalia,Total,290,27,0,26837,124554,62828,61726,464.80546618021936,267.97017045343136
20,362,02675,SUB-DISTRICT,Masalia,Rural,290,27,0,26837,124554,62828,61726,464.80546618021936,267.97017045343136
20,362,02675,SUB-DISTRICT,Masalia,Urban,0,0,0,0,0,0,0,0,0
20,363,00000,DISTRICT,Jamtara,Total,1082,79,3,155275,791042,404830,386212,1811,436.79845389287686
20,363,00000,DISTRICT,Jamtara,Rural,1082,79,0,140311,715296,365043,350253,1778.95,402.08887264959668
20,363,00000,DISTRICT,Jamtara,Urban,0,0,3,14964,75746,39787,35959,32.049999999999997,2363.3697347893917
20,363,02676,SUB-DISTRICT,Narayanpur,Total,247,15,0,28942,163966,83977,79989,267.72360164805258,612.44507017931301
20,363,02676,SUB-DISTRICT,Narayanpur,Rural,247,15,0,28942,163966,83977,79989,267.72360164805258,612.44507017931301
20,363,02676,SUB-DISTRICT,Narayanpur,Urban,0,0,0,0,0,0,0,0,0
20,363,02677,SUB-DISTRICT,"Karma Tanr Vidyasagar",Total,145,5,1,20572,115266,58937,56329,180.0528912548923,640.17855640442576
20,363,02677,SUB-DISTRICT,"Karma Tanr Vidyasagar",Rural,145,5,0,19490,109398,55923,53475,176.94289125489229,618.26727948289511
20,363,02677,SUB-DISTRICT,"Karma Tanr Vidyasagar",Urban,0,0,1,1082,5868,3014,2854,3.11,1886.8167202572347
20,363,02678,SUB-DISTRICT,Jamtara,Total,124,13,2,39653,202478,104162,98316,368.6362422568464,549.26232635293616
20,363,02678,SUB-DISTRICT,Jamtara,Rural,124,13,0,25771,132600,67389,65211,339.6962422568464,390.34873956521523
20,363,02678,SUB-DISTRICT,Jamtara,Urban,0,0,2,13882,69878,36773,33105,28.94,2414.5818935729094
20,363,02679,SUB-DISTRICT,Nala,Total,242,19,0,28218,134780,68771,66009,365.67860110366803,368.57502624768176
20,363,02679,SUB-DISTRICT,Nala,Rural,242,19,0,28218,134780,68771,66009,365.67860110366803,368.57502624768176
20,363,02679,SUB-DISTRICT,Nala,Urban,0,0,0,0,0,0,0,0,0
20,363,02680,SUB-DISTRICT,Fatehpur,Total,168,11,0,18358,89645,45546,44099,342.82693156226901,261.48762464922459
20,363,02680,SUB-DISTRICT,Fatehpur,Rural,168,11,0,18358,89645,45546,44099,342.82693156226901,261.48762464922459
20,363,02680,SUB-DISTRICT,Fatehpur,Urban,0,0,0,0,0,0,0,0,0
20,363,02681,SUB-DISTRICT,Kundhit,Total,156,16,0,19532,84907,43437,41470,286.08173217427185,296.79280586946868
20,363,02681,SUB-DISTRICT,Kundhit,Rural,156,16,0,19532,84907,43437,41470,286.08173217427185,296.79280586946868
