yeat,temperature,uncertainity,state,country,lang,lat
1866/12/01,26.278000000000002,1.48,Bombay,India,18.48N,72.68E
1867/01/01,24.438,1.513,Bombay,India,18.48N,72.68E
1867/02/01,23.764,1.371,Bombay,India,18.48N,72.68E
1867/03/01,25.298000000000002,1.5759999999999998,Bombay,India,18.48N,72.68E
1867/04/01,27.475,1.472,Bombay,India,18.48N,72.68E
1867/05/01,28.375999999999998,1.25,Bombay,India,18.48N,72.68E
1867/06/01,28.441999999999997,1.3019999999999998,Bombay,India,18.48N,72.68E
1867/07/01,27.018,1.208,Bombay,India,18.48N,72.68E
1867/08/01,26.434,1.239,Bombay,India,18.48N,72.68E
1867/09/01,26.941,1.165,Bombay,India,18.48N,72.68E
1867/10/01,27.669,1.264,Bombay,India,18.48N,72.68E
1867/11/01,27.987,1.843,Bombay,India,18.48N,72.68E
1867/12/01,26.226999999999997,1.525,Bombay,India,18.48N,72.68E
1868/01/01,23.965,1.565,Bombay,India,18.48N,72.68E
1868/02/01,23.576,1.569,Bombay,India,18.48N,72.68E
1868/03/01,25.397,1.672,Bombay,India,18.48N,72.68E
1868/04/01,27.588,1.632,Bombay,India,18.48N,72.68E
1868/05/01,29.200000000000006,1.3630000000000002,Bombay,India,18.48N,72.68E
1868/06/01,28.281999999999996,1.274,Bombay,India,18.48N,72.68E
1868/07/01,27.064,1.205,Bombay,India,18.48N,72.68E
1868/08/01,26.709,1.197,Bombay,India,18.48N,72.68E
1868/09/01,27.014,1.181,Bombay,India,18.48N,72.68E
1868/10/01,28.031,1.276,Bombay,India,18.48N,72.68E
1868/11/01,26.982,1.614,Bombay,India,18.48N,72.68E
1868/12/01,25.578000000000003,1.381,Bombay,India,18.48N,72.68E
1869/01/01,24.045,1.571,Bombay,India,18.48N,72.68E
1869/02/01,24.809,1.496,Bombay,India,18.48N,72.68E
1869/03/01,25.475,1.55,Bombay,India,18.48N,72.68E
1869/04/01,27.829,1.643,Bombay,India,18.48N,72.68E
1869/05/01,28.785,1.435,Bombay,India,18.48N,72.68E
1869/06/01,28.491999999999997,1.365,Bombay,India,18.48N,72.68E
1869/07/01,27.229,1.185,Bombay,India,18.48N,72.68E
1869/08/01,26.496,1.442,Bombay,India,18.48N,72.68E
1869/09/01,27.234,1.187,Bombay,India,18.48N,72.68E
1869/10/01,27.511,1.319,Bombay,India,18.48N,72.68E
1869/11/01,27.116,1.399,Bombay,India,18.48N,72.68E
1869/12/01,25.046,1.618,Bombay,India,18.48N,72.68E
1870/01/01,24,1.382,Bombay,India,18.48N,72.68E
1870/02/01,23.281999999999996,1.5019999999999998,Bombay,India,18.48N,72.68E
1870/03/01,25.29,1.469,Bombay,India,18.48N,72.68E
1870/04/01,27.394,1.527,Bombay,India,18.48N,72.68E
1870/05/01,29.051,1.183,Bombay,India,18.48N,72.68E
1870/06/01,28.281999999999996,1.3430000000000002,Bombay,India,18.48N,72.68E
1870/07/01,26.686,1.144,Bombay,India,18.48N,72.68E
1870/08/01,25.787,1.107,Bombay,India,18.48N,72.68E
1870/09/01,26.654,1.073,Bombay,India,18.48N,72.68E
1870/10/01,27.191,1.3430000000000002,Bombay,India,18.48N,72.68E
1870/11/01,26.934,1.668,Bombay,India,18.48N,72.68E
1870/12/01,24.744,1.365,Bombay,India,18.48N,72.68E
1871/01/01,23.371,1.5319999999999998,Bombay,India,18.48N,72.68E
1871/02/01,23.188000000000002,1.682,Bombay,India,18.48N,72.68E
1871/03/01,25.471999999999998,1.741,Bombay,India,18.48N,72.68E
1871/04/01,27.543000000000003,1.344,Bombay,India,18.48N,72.68E
1871/05/01,28.189,1.219,Bombay,India,18.48N,72.68E
1871/06/01,28.028,1.224,Bombay,India,18.48N,72.68E
1871/07/01,26.686999999999998,1.068,Bombay,India,18.48N,72.68E
1871/08/01,26.47,0.987,Bombay,India,18.48N,72.68E
1871/09/01,26.801,1.027,Bombay,India,18.48N,72.68E
1871/10/01,27.605,1.173,Bombay,India,18.48N,72.68E
1871/11/01,26.666999999999998,1.388,Bombay,India,18.48N,72.68E
1871/12/01,25.206,1.336,Bombay,India,18.48N,72.68E
1872/01/01,23.651,1.734,Bombay,India,18.48N,72.68E
1872/02/01,23.53,1.4680000000000002,Bombay,India,18.48N,72.68E
1872/03/01,25.703000000000003,1.375,Bombay,India,18.48N,72.68E
1872/04/01,27.296,1.5590000000000002,Bombay,India,18.48N,72.68E
1872/05/01,28.647,1.11,Bombay,India,18.48N,72.68E
1872/06/01,27.918000000000006,1.21,Bombay,India,18.48N,72.68E
1872/07/01,26.724,1.203,Bombay,India,18.48N,72.68E
1872/08/01,26.085,1.39,Bombay,India,18.48N,72.68E
1872/09/01,26.761,1.003,Bombay,India,18.48N,72.68E
1872/10/01,27.595,1.175,Bombay,India,18.48N,72.68E
1872/11/01,26.715,1.329,Bombay,India,18.48N,72.68E
1872/12/01,24.955,1.7619999999999998,Bombay,India,18.48N,72.68E
1873/01/01,23.675,1.456,Bombay,India,18.48N,72.68E
1873/02/01,24.039,1.349,Bombay,India,18.48N,72.68E
1873/03/01,25.322,1.499,Bombay,India,18.48N,72.68E
1873/04/01,27.179,1.483,Bombay,India,18.48N,72.68E
1873/05/01,28.685,1.05,Bombay,India,18.48N,72.68E
1873/06/01,28.003,1.205,Bombay,India,18.48N,72.68E
1873/07/01,26.660999999999998,1.263,Bombay,India,18.48N,72.68E
1873/08/01,26.361,0.979,Bombay,India,18.48N,72.68E
1873/09/01,26.609,1.21,Bombay,India,18.48N,72.68E
1873/10/01,27.758000000000003,1.24,Bombay,India,18.48N,72.68E
1873/11/01,26.831999999999997,1.278,Bombay,India,18.48N,72.68E
1873/12/01,25.623,1.338,Bombay,India,18.48N,72.68E
1874/01/01,23.906,1.414,Bombay,India,18.48N,72.68E
1874/02/01,23.962,1.294,Bombay,India,18.48N,72.68E
1874/03/01,24.88,1.52,Bombay,India,18.48N,72.68E
1874/04/01,27.614,1.26,Bombay,India,18.48N,72.68E
1874/05/01,28.561,1.1,Bombay,India,18.48N,72.68E
1874/06/01,27.85,1.324,Bombay,India,18.48N,72.68E
1874/07/01,26.673000000000002,1.046,Bombay,India,18.48N,72.68E
1874/08/01,26.437,1.009,Bombay,India,18.48N,72.68E
1874/09/01,26.577,1.216,Bombay,India,18.48N,72.68E
1874/10/01,27.965,1.325,Bombay,India,18.48N,72.68E
1874/11/01,27.48,1.379,Bombay,India,18.48N,72.68E
1874/12/01,25.326,1.394,Bombay,India,18.48N,72.68E
1875/01/01,23.826999999999998,0.8959999999999999,Bombay,India,18.48N,72.68E
1875/02/01,23.691,1.202,Bombay,India,18.48N,72.68E
1875/03/01,27.163,1.159,Bombay,India,18.48N,72.68E
1875/04/01,27.805999999999997,0.736,Bombay,India,18.48N,72.68E
1875/05/01,29.324,0.861,Bombay,India,18.48N,72.68E
1875/06/01,28.038,1.151,Bombay,India,18.48N,72.68E
1875/07/01,26.311999999999998,1.047,Bombay,India,18.48N,72.68E
1875/08/01,26.332,0.621,Bombay,India,18.48N,72.68E
1875/09/01,26.413,0.7170000000000001,Bombay,India,18.48N,72.68E
1875/10/01,26.372,0.927,Bombay,India,18.48N,72.68E
1875/11/01,26.721,1.034,Bombay,India,18.48N,72.68E
1875/12/01,25.590999999999998,0.732,Bombay,India,18.48N,72.68E
1876/01/01,25.208,2.922,Bombay,India,18.48N,72.68E
1876/02/01,24.638,1.983,Bombay,India,18.48N,72.68E
1876/03/01,26.468000000000004,1.774,Bombay,India,18.48N,72.68E
1876/04/01,28.298,1.642,Bombay,India,18.48N,72.68E
1876/05/01,28.916,1.051,Bombay,India,18.48N,72.68E
1876/06/01,28.070999999999998,1.523,Bombay,India,18.48N,72.68E
1876/07/01,26.393,0.981,Bombay,India,18.48N,72.68E
1876/08/01,25.972,0.77,Bombay,India,18.48N,72.68E
1876/09/01,26.044,1.165,Bombay,India,18.48N,72.68E
1876/10/01,28.146,1.899,Bombay,India,18.48N,72.68E
1876/11/01,27.624000000000002,2.362,Bombay,India,18.48N,72.68E
1876/12/01,26.29,1.889,Bombay,India,18.48N,72.68E
1877/01/01,24.592,1.666,Bombay,India,18.48N,72.68E
1877/02/01,24.125999999999998,1.506,Bombay,India,18.48N,72.68E
1877/03/01,25.831999999999997,0.596,Bombay,India,18.48N,72.68E
1877/04/01,26.925,0.991,Bombay,India,18.48N,72.68E
1877/05/01,28.51,0.742,Bombay,India,18.48N,72.68E
1877/06/01,28.294,1.848,Bombay,India,18.48N,72.68E
1877/07/01,28.061999999999998,0.943,Bombay,India,18.48N,72.68E
1877/08/01,27.68,1.192,Bombay,India,18.48N,72.68E
1877/09/01,27.641,0.741,Bombay,India,18.48N,72.68E
1877/10/01,27.346,0.878,Bombay,India,18.48N,72.68E
1877/11/01,28.52,0.929,Bombay,India,18.48N,72.68E
1877/12/01,27.340999999999998,2.3480000000000003,Bombay,India,18.48N,72.68E
1878/01/01,24.018,2.397,Bombay,India,18.48N,72.68E
1878/02/01,25.441,1.6569999999999998,Bombay,India,18.48N,72.68E
1878/03/01,26.682,1.496,Bombay,India,18.48N,72.68E
1878/04/01,27.4,0.984,Bombay,India,18.48N,72.68E
1878/05/01,28.906999999999996,0.6659999999999999,Bombay,India,18.48N,72.68E
1878/06/01,28.837,1.217,Bombay,India,18.48N,72.68E
1878/07/01,27.104,0.831,Bombay,India,18.48N,72.68E
1878/08/01,26.632,0.799,Bombay,India,18.48N,72.68E
1878/09/01,27.168000000000003,0.493,Bombay,India,18.48N,72.68E
1878/10/01,28.226,0.43,Bombay,India,18.48N,72.68E
1878/11/01,27.313000000000002,0.884,Bombay,India,18.48N,72.68E
1878/12/01,24.875,1.148,Bombay,India,18.48N,72.68E
1879/01/01,24.436999999999998,0.7509999999999999,Bombay,India,18.48N,72.68E
1879/02/01,23.949,0.782,Bombay,India,18.48N,72.68E
1879/03/01,25.247,0.8220000000000001,Bombay,India,18.48N,72.68E
1879/04/01,27.478,1.44,Bombay,India,18.48N,72.68E
1879/05/01,28.302000000000003,0.999,Bombay,India,18.48N,72.68E
1879/06/01,26.801,1.0659999999999998,Bombay,India,18.48N,72.68E
1879/07/01,27.206999999999997,1.065,Bombay,India,18.48N,72.68E
1879/08/01,25.696,0.483,Bombay,India,18.48N,72.68E
1879/09/01,26.2,0.618,Bombay,India,18.48N,72.68E
1879/10/01,27.13,0.944,Bombay,India,18.48N,72.68E
1879/11/01,25.587,0.696,Bombay,India,18.48N,72.68E
1879/12/01,23.956999999999997,1.029,Bombay,India,18.48N,72.68E
1880/01/01,23.816000000000006,1.237,Bombay,India,18.48N,72.68E
1880/02/01,23.351999999999997,0.562,Bombay,India,18.48N,72.68E
1880/03/01,27.034000000000002,1.436,Bombay,India,18.48N,72.68E
1880/04/01,27.866999999999997,0.42,Bombay,India,18.48N,72.68E
1880/05/01,28.624,0.545,Bombay,India,18.48N,72.68E
1880/06/01,27.538,0.925,Bombay,India,18.48N,72.68E
1880/07/01,26.326,0.5720000000000001,Bombay,India,18.48N,72.68E
1880/08/01,26.555,0.7509999999999999,Bombay,India,18.48N,72.68E
1880/09/01,26.149,0.7879999999999999,Bombay,India,18.48N,72.68E
1880/10/01,27.768,0.973,Bombay,India,18.48N,72.68E
1880/11/01,27.281,1.789,Bombay,India,18.48N,72.68E
1880/12/01,25.756999999999998,0.813,Bombay,India,18.48N,72.68E
1881/01/01,24.511,0.853,Bombay,India,18.48N,72.68E
1881/02/01,24.744,0.82,Bombay,India,18.48N,72.68E
1881/03/01,25.499000000000002,0.601,Bombay,India,18.48N,72.68E
1881/04/01,27.303,0.708,Bombay,India,18.48N,72.68E
1881/05/01,29.224,0.591,Bombay,India,18.48N,72.68E
1881/06/01,28.003,0.89,Bombay,India,18.48N,72.68E
1881/07/01,26.749000000000002,0.5489999999999999,Bombay,India,18.48N,72.68E
1881/08/01,26.456,0.455,Bombay,India,18.48N,72.68E
1881/09/01,26.621,0.491,Bombay,India,18.48N,72.68E
1881/10/01,27.531,0.6509999999999999,Bombay,India,18.48N,72.68E
1881/11/01,26.511999999999997,0.81,Bombay,India,18.48N,72.68E
1881/12/01,25.46,0.825,Bombay,India,18.48N,72.68E
1882/01/01,25.066999999999997,0.91,Bombay,India,18.48N,72.68E
1882/02/01,23.925,0.537,Bombay,India,18.48N,72.68E
1882/03/01,26.184,0.723,Bombay,India,18.48N,72.68E
1882/04/01,27.206999999999997,0.691,Bombay,India,18.48N,72.68E
1882/05/01,28.228,0.6659999999999999,Bombay,India,18.48N,72.68E
1882/06/01,26.776,0.482,Bombay,India,18.48N,72.68E
1882/07/01,25.805999999999997,0.363,Bombay,India,18.48N,72.68E
1882/08/01,26.439,0.544,Bombay,India,18.48N,72.68E
1882/09/01,26.511999999999997,0.359,Bombay,India,18.48N,72.68E
1882/10/01,27.155,0.541,Bombay,India,18.48N,72.68E
1882/11/01,26.203000000000003,1.335,Bombay,India,18.48N,72.68E
1882/12/01,25.334,0.725,Bombay,India,18.48N,72.68E
1883/01/01,24.156,0.627,Bombay,India,18.48N,72.68E
1883/02/01,23.875,0.956,Bombay,India,18.48N,72.68E
1883/03/01,25.004,0.655,Bombay,India,18.48N,72.68E
1883/04/01,27.156999999999996,0.517,Bombay,India,18.48N,72.68E
1883/05/01,28.616999999999997,0.8079999999999999,Bombay,India,18.48N,72.68E
1883/06/01,27.208,0.511,Bombay,India,18.48N,72.68E
1883/07/01,26.372,0.611,Bombay,India,18.48N,72.68E
1883/08/01,26.461,0.435,Bombay,India,18.48N,72.68E
1883/09/01,25.854,0.532,Bombay,India,18.48N,72.68E
1883/10/01,26.999000000000002,0.7140000000000001,Bombay,India,18.48N,72.68E
1883/11/01,25.788,0.775,Bombay,India,18.48N,72.68E
1883/12/01,23.267,1.308,Bombay,India,18.48N,72.68E
1884/01/01,22.561999999999998,0.772,Bombay,India,18.48N,72.68E
1884/02/01,23.271,0.8640000000000001,Bombay,India,18.48N,72.68E
1884/03/01,25.598000000000003,0.862,Bombay,India,18.48N,72.68E
1884/04/01,26.645,0.76,Bombay,India,18.48N,72.68E
1884/05/01,28.524,0.809,Bombay,India,18.48N,72.68E
1884/06/01,28.245,0.47,Bombay,India,18.48N,72.68E
1884/07/01,26.699,0.534,Bombay,India,18.48N,72.68E
1884/08/01,26.645,0.585,Bombay,India,18.48N,72.68E
1884/09/01,26.022,0.647,Bombay,India,18.48N,72.68E
1884/10/01,26.873,0.423,Bombay,India,18.48N,72.68E
1884/11/01,25.89,0.882,Bombay,India,18.48N,72.68E
1884/12/01,24.521,0.875,Bombay,India,18.48N,72.68E
1885/01/01,23.958,1.483,Bombay,India,18.48N,72.68E
1885/02/01,22.436,0.7440000000000001,Bombay,India,18.48N,72.68E
1885/03/01,25.244,1.17,Bombay,India,18.48N,72.68E
1885/04/01,26.329,1.149,Bombay,India,18.48N,72.68E
1885/05/01,28.114,0.8340000000000001,Bombay,India,18.48N,72.68E
1885/06/01,28.499,0.659,Bombay,India,18.48N,72.68E
1885/07/01,27.055,0.7809999999999999,Bombay,India,18.48N,72.68E
1885/08/01,26.664,0.684,Bombay,India,18.48N,72.68E
1885/09/01,27.002,0.669,Bombay,India,18.48N,72.68E
1885/10/01,27.683000000000003,0.7040000000000001,Bombay,India,18.48N,72.68E
1885/11/01,27.124000000000002,0.701,Bombay,India,18.48N,72.68E
1885/12/01,24.969,1.022,Bombay,India,18.48N,72.68E
1886/01/01,23.405,0.722,Bombay,India,18.48N,72.68E
1886/02/01,23.654,1.022,Bombay,India,18.48N,72.68E
1886/03/01,25.581,0.5529999999999999,Bombay,India,18.48N,72.68E
1886/04/01,27.217,1.04,Bombay,India,18.48N,72.68E
1886/05/01,29.046999999999997,0.979,Bombay,India,18.48N,72.68E
1886/06/01,27.747,0.787,Bombay,India,18.48N,72.68E
1886/07/01,26.596,0.787,Bombay,India,18.48N,72.68E
1886/08/01,26.504,0.504,Bombay,India,18.48N,72.68E
1886/09/01,27.006999999999998,0.5760000000000001,Bombay,India,18.48N,72.68E
1886/10/01,27.667,1.14,Bombay,India,18.48N,72.68E
1886/11/01,27.21,0.667,Bombay,India,18.48N,72.68E
1886/12/01,24.889,1.026,Bombay,India,18.48N,72.68E
1887/01/01,23.343000000000004,1.588,Bombay,India,18.48N,72.68E
1887/02/01,23.473000000000003,1.048,Bombay,India,18.48N,72.68E
1887/03/01,25.296999999999997,0.862,Bombay,India,18.48N,72.68E
1887/04/01,27.221,1.29,Bombay,India,18.48N,72.68E
1887/05/01,28.145000000000003,0.594,Bombay,India,18.48N,72.68E
1887/06/01,26.801,0.442,Bombay,India,18.48N,72.68E
1887/07/01,25.925,0.6629999999999999,Bombay,India,18.48N,72.68E
1887/08/01,25.859,0.451,Bombay,India,18.48N,72.68E
1887/09/01,26.162,0.556,Bombay,India,18.48N,72.68E
1887/10/01,27.383000000000003,0.407,Bombay,India,18.48N,72.68E
1887/11/01,27.002,0.7709999999999999,Bombay,India,18.48N,72.68E
1887/12/01,24.948,1.053,Bombay,India,18.48N,72.68E
1888/01/01,23.416,1.087,Bombay,India,18.48N,72.68E
1888/02/01,24.064,0.933,Bombay,India,18.48N,72.68E
1888/03/01,26.362,0.8140000000000001,Bombay,India,18.48N,72.68E
1888/04/01,27.666,1.136,Bombay,India,18.48N,72.68E
1888/05/01,28.346999999999998,0.421,Bombay,India,18.48N,72.68E
1888/06/01,28.136999999999997,0.969,Bombay,India,18.48N,72.68E
1888/07/01,26.753,0.524,Bombay,India,18.48N,72.68E
1888/08/01,26.305,0.458,Bombay,India,18.48N,72.68E
1888/09/01,27.274,0.527,Bombay,India,18.48N,72.68E
1888/10/01,28.182,0.763,Bombay,India,18.48N,72.68E
1888/11/01,27.634,0.503,Bombay,India,18.48N,72.68E
1888/12/01,25.489,0.971,Bombay,India,18.48N,72.68E
1889/01/01,24.783,0.644,Bombay,India,18.48N,72.68E
1889/02/01,24.412,0.7,Bombay,India,18.48N,72.68E
1889/03/01,26.116,0.884,Bombay,India,18.48N,72.68E
1889/04/01,27.813,1.615,Bombay,India,18.48N,72.68E
1889/05/01,29.586,0.966,Bombay,India,18.48N,72.68E
1889/06/01,28.019,0.386,Bombay,India,18.48N,72.68E
1889/07/01,27.156999999999996,0.923,Bombay,India,18.48N,72.68E
1889/08/01,26.831,0.4,Bombay,India,18.48N,72.68E
1889/09/01,27.64,0.7759999999999999,Bombay,India,18.48N,72.68E
1889/10/01,26.811,0.304,Bombay,India,18.48N,72.68E
1889/11/01,25.544,0.826,Bombay,India,18.48N,72.68E
1889/12/01,24.813000000000002,1.212,Bombay,India,18.48N,72.68E
1890/01/01,24.225,1.042,Bombay,India,18.48N,72.68E
1890/02/01,25.017,0.867,Bombay,India,18.48N,72.68E
1890/03/01,25.878,0.995,Bombay,India,18.48N,72.68E
1890/04/01,27.679,1.241,Bombay,India,18.48N,72.68E
1890/05/01,28.700000000000006,1.0659999999999998,Bombay,India,18.48N,72.68E
1890/06/01,27.16,0.7709999999999999,Bombay,India,18.48N,72.68E
1890/07/01,26.261,0.4970000000000001,Bombay,India,18.48N,72.68E
1890/08/01,25.721,0.411,Bombay,India,18.48N,72.68E
1890/09/01,26.328000000000003,0.552,Bombay,India,18.48N,72.68E
1890/10/01,27.208000000000002,0.8079999999999999,Bombay,India,18.48N,72.68E
1890/11/01,27.131999999999998,1.228,Bombay,India,18.48N,72.68E
1890/12/01,25.6,0.983,Bombay,India,18.48N,72.68E
1891/01/01,23.880000000000006,0.6709999999999999,Bombay,India,18.48N,72.68E
1891/02/01,23.701999999999998,0.8079999999999999,Bombay,India,18.48N,72.68E
1891/03/01,24.995,0.585,Bombay,India,18.48N,72.68E
1891/04/01,27.133000000000006,1.246,Bombay,India,18.48N,72.68E
1891/05/01,28.886999999999997,1.012,Bombay,India,18.48N,72.68E
1891/06/01,29.290000000000006,0.705,Bombay,India,18.48N,72.68E
1891/07/01,27.005,0.6970000000000001,Bombay,India,18.48N,72.68E
1891/08/01,26.66,0.311,Bombay,India,18.48N,72.68E
1891/09/01,26.971,0.721,Bombay,India,18.48N,72.68E
1891/10/01,27.775,0.305,Bombay,India,18.48N,72.68E
1891/11/01,27.093000000000004,0.675,Bombay,India,18.48N,72.68E
1891/12/01,25.607,1.035,Bombay,India,18.48N,72.68E
1892/01/01,24.875,0.754,Bombay,India,18.48N,72.68E
1892/02/01,25.011,0.391,Bombay,India,18.48N,72.68E
1892/03/01,26.264,1.506,Bombay,India,18.48N,72.68E
1892/04/01,29.014000000000006,0.953,Bombay,India,18.48N,72.68E
1892/05/01,29.069000000000006,0.653,Bombay,India,18.48N,72.68E
1892/06/01,27.745,0.639,Bombay,India,18.48N,72.68E
1892/07/01,27.136999999999997,0.647,Bombay,India,18.48N,72.68E
1892/08/01,26.196,0.82,Bombay,India,18.48N,72.68E
1892/09/01,26.206,0.51,Bombay,India,18.48N,72.68E
1892/10/01,27.68,0.459,Bombay,India,18.48N,72.68E
1892/11/01,25.82,0.716,Bombay,India,18.48N,72.68E
1892/12/01,24.894000000000002,0.75,Bombay,India,18.48N,72.68E
1893/01/01,23.247,0.463,Bombay,India,18.48N,72.68E
1893/02/01,22.389,0.58,Bombay,India,18.48N,72.68E
1893/03/01,24.622,0.604,Bombay,India,18.48N,72.68E
1893/04/01,27.57,0.546,Bombay,India,18.48N,72.68E
1893/05/01,28.229000000000006,0.512,Bombay,India,18.48N,72.68E
1893/06/01,26.997,0.5820000000000001,Bombay,India,18.48N,72.68E
1893/07/01,26.686999999999998,0.55,Bombay,India,18.48N,72.68E
1893/08/01,26.367,0.377,Bombay,India,18.48N,72.68E
1893/09/01,26.436999999999998,0.513,Bombay,India,18.48N,72.68E
1893/10/01,27.055,0.596,Bombay,India,18.48N,72.68E
1893/11/01,27.417,0.638,Bombay,India,18.48N,72.68E
1893/12/01,25.23,0.621,Bombay,India,18.48N,72.68E
1894/01/01,24.406999999999996,0.564,Bombay,India,18.48N,72.68E
1894/02/01,24.798,0.8009999999999999,Bombay,India,18.48N,72.68E
1894/03/01,26.019000000000002,0.8320000000000001,Bombay,India,18.48N,72.68E
1894/04/01,27.509,0.426,Bombay,India,18.48N,72.68E
1894/05/01,28.844,0.483,Bombay,India,18.48N,72.68E
1894/06/01,27.980999999999998,0.522,Bombay,India,18.48N,72.68E
1894/07/01,26.51,0.222,Bombay,India,18.48N,72.68E
1894/08/01,26.723000000000003,0.452,Bombay,India,18.48N,72.68E
1894/09/01,26.451,0.596,Bombay,India,18.48N,72.68E
1894/10/01,27.246,0.5479999999999999,Bombay,India,18.48N,72.68E
1894/11/01,26.344,0.56,Bombay,India,18.48N,72.68E
1894/12/01,25.304000000000002,1.105,Bombay,India,18.48N,72.68E
1895/01/01,23.787000000000006,1.2009999999999998,Bombay,India,18.48N,72.68E
1895/02/01,23.910999999999998,0.573,Bombay,India,18.48N,72.68E
1895/03/01,25.939,0.792,Bombay,India,18.48N,72.68E
1895/04/01,27.329,0.871,Bombay,India,18.48N,72.68E
1895/05/01,28.955,0.833,Bombay,India,18.48N,72.68E
1895/06/01,28.234,0.394,Bombay,India,18.48N,72.68E
1895/07/01,26.997,0.62,Bombay,India,18.48N,72.68E
1895/08/01,26.436,0.451,Bombay,India,18.48N,72.68E
1895/09/01,26.506,0.43,Bombay,India,18.48N,72.68E
1895/10/01,27.609,0.382,Bombay,India,18.48N,72.68E
1895/11/01,27.635,0.369,Bombay,India,18.48N,72.68E
1895/12/01,25.166,0.643,Bombay,India,18.48N,72.68E
1896/01/01,24.531999999999996,0.777,Bombay,India,18.48N,72.68E
1896/02/01,24.108,0.422,Bombay,India,18.48N,72.68E
1896/03/01,26.291,0.764,Bombay,India,18.48N,72.68E
1896/04/01,28.633000000000006,0.845,Bombay,India,18.48N,72.68E
1896/05/01,29.48,0.222,Bombay,India,18.48N,72.68E
1896/06/01,28.038,0.376,Bombay,India,18.48N,72.68E
1896/07/01,27.013,0.301,Bombay,India,18.48N,72.68E
1896/08/01,25.974,0.383,Bombay,India,18.48N,72.68E
1896/09/01,27.381999999999998,0.481,Bombay,India,18.48N,72.68E
1896/10/01,29.175,0.818,Bombay,India,18.48N,72.68E
1896/11/01,28.336,0.873,Bombay,India,18.48N,72.68E
1896/12/01,26.609,0.7909999999999999,Bombay,India,18.48N,72.68E
1897/01/01,24.355999999999998,1.775,Bombay,India,18.48N,72.68E
1897/02/01,24.244,1.439,Bombay,India,18.48N,72.68E
1897/03/01,25.068,1.069,Bombay,India,18.48N,72.68E
1897/04/01,27.776999999999997,1.386,Bombay,India,18.48N,72.68E
1897/05/01,29.18,0.8909999999999999,Bombay,India,18.48N,72.68E
1897/06/01,28.971999999999998,0.468,Bombay,India,18.48N,72.68E
1897/07/01,27.46,0.8809999999999999,Bombay,India,18.48N,72.68E
1897/08/01,27.103,0.409,Bombay,India,18.48N,72.68E
1897/09/01,27.276999999999997,0.458,Bombay,India,18.48N,72.68E
1897/10/01,27.612,0.563,Bombay,India,18.48N,72.68E
1897/11/01,26.386999999999997,0.894,Bombay,India,18.48N,72.68E
1897/12/01,24.683000000000003,0.665,Bombay,India,18.48N,72.68E
1898/01/01,24.264,1.09,Bombay,India,18.48N,72.68E
1898/02/01,23.592,0.687,Bombay,India,18.48N,72.68E
1898/03/01,26.065,0.703,Bombay,India,18.48N,72.68E
1898/04/01,28.146,1.183,Bombay,India,18.48N,72.68E
1898/05/01,29.26,0.557,Bombay,India,18.48N,72.68E
1898/06/01,28.122,0.455,Bombay,India,18.48N,72.68E
1898/07/01,26.754,0.431,Bombay,India,18.48N,72.68E
1898/08/01,26.488000000000003,0.613,Bombay,India,18.48N,72.68E
1898/09/01,26.564,0.314,Bombay,India,18.48N,72.68E
1898/10/01,28.551,0.32,Bombay,India,18.48N,72.68E
1898/11/01,27.854,0.488,Bombay,India,18.48N,72.68E
1898/12/01,26.345,0.774,Bombay,India,18.48N,72.68E
1899/01/01,22.759,0.797,Bombay,India,18.48N,72.68E
1899/02/01,24.066999999999997,0.611,Bombay,India,18.48N,72.68E
1899/03/01,26.279,0.7490000000000001,Bombay,India,18.48N,72.68E
1899/04/01,26.984,0.488,Bombay,India,18.48N,72.68E
1899/05/01,28.677000000000003,0.41,Bombay,India,18.48N,72.68E
1899/06/01,27.761000000000006,0.628,Bombay,India,18.48N,72.68E
1899/07/01,27.397,0.502,Bombay,India,18.48N,72.68E
1899/08/01,27.455,0.6759999999999999,Bombay,India,18.48N,72.68E
1899/09/01,27.348000000000003,0.7170000000000001,Bombay,India,18.48N,72.68E
1899/10/01,28.757,1.287,Bombay,India,18.48N,72.68E
1899/11/01,27.509,1.139,Bombay,India,18.48N,72.68E
1899/12/01,26.066,0.6709999999999999,Bombay,India,18.48N,72.68E
1900/01/01,24.31,1.25,Bombay,India,18.48N,72.68E
1900/02/01,24.235,1.823,Bombay,India,18.48N,72.68E
1900/03/01,25.973000000000003,1.086,Bombay,India,18.48N,72.68E
1900/04/01,27.596,1.331,Bombay,India,18.48N,72.68E
1900/05/01,29.045,0.687,Bombay,India,18.48N,72.68E
1900/06/01,29.203000000000007,0.8590000000000001,Bombay,India,18.48N,72.68E
1900/07/01,27.851999999999997,0.748,Bombay,India,18.48N,72.68E
1900/08/01,26.667,0.339,Bombay,India,18.48N,72.68E
1900/09/01,26.943,0.5760000000000001,Bombay,India,18.48N,72.68E
1900/10/01,27.724,0.478,Bombay,India,18.48N,72.68E
1900/11/01,27.859,0.551,Bombay,India,18.48N,72.68E
1900/12/01,26.605999999999998,0.765,Bombay,India,18.48N,72.68E
1901/01/01,23.87,0.86,Bombay,India,18.48N,72.68E
1901/02/01,22.899,0.5660000000000001,Bombay,India,18.48N,72.68E
1901/03/01,26.263,0.625,Bombay,India,18.48N,72.68E
1901/04/01,27.854,0.738,Bombay,India,18.48N,72.68E
